,date,factor,coef,t_stat,p_value,R_squared,Adj_R_squared,n_obs
1303,1992-08-01,BM,-0.0283784270068501,-1.5094360748854165,0.1311873799126387,0.005141716275238073,0.0012042824346388814,762
1304,1992-09-01,const,0.4569728207886762,1.4047658011581046,0.16009093164832133,0.009867640833034264,0.005922890398106118,757
1305,1992-09-01,beta,-0.016467282561238052,-0.6401658933927538,0.5220647537477101,0.009867640833034264,0.005922890398106118,757
1306,1992-09-01,market_equity,-0.02169398258945399,-1.2392763260196549,0.2152431828551592,0.009867640833034264,0.005922890398106118,757
1307,1992-09-01,BM,-0.03400405009204778,-1.141215952208589,0.2537800675635167,0.009867640833034264,0.005922890398106118,757
1308,1992-10-01,const,0.09067662593554188,1.204785019555483,0.22828630456297794,0.020286606614333902,0.016346740421094075,750
1309,1992-10-01,beta,0.0345721913077849,3.5951112971413313,0.0003242529265650622,0.020286606614333902,0.016346740421094075,750
1310,1992-10-01,market_equity,-0.002757784226686127,-0.7027338089965026,0.48222165389080585,0.020286606614333902,0.016346740421094075,750
1311,1992-10-01,BM,-0.00113473827784338,-0.066612394712249,0.9468902781104246,0.020286606614333902,0.016346740421094075,750
1312,1992-11-01,const,0.3960614295454255,1.6964923039588293,0.08979268642161085,0.0058556193080500085,0.0018523533455321317,749
1313,1992-11-01,beta,0.010754663767921058,0.5068950723225458,0.6122284433811179,0.0058556193080500085,0.0018523533455321317,749
1314,1992-11-01,market_equity,-0.01764294164558992,-1.5672358747913604,0.11705956787590349,0.0058556193080500085,0.0018523533455321317,749
1315,1992-11-01,BM,-0.009242975885941536,-0.17529714501567295,0.8608461549854991,0.0058556193080500085,0.0018523533455321317,749
1316,1992-12-01,const,0.15382564282189118,1.9852595517695362,0.04711560173710016,0.042482574090979774,0.03858494549162139,741
1317,1992-12-01,beta,-0.005290843976867724,-0.44339681422582555,0.6574787398035766,0.042482574090979774,0.03858494549162139,741
1318,1992-12-01,market_equity,-0.006362356740875945,-1.4843780822860624,0.137708646037475,0.042482574090979774,0.03858494549162139,741
1319,1992-12-01,BM,0.07267671270002243,2.7163885827412364,0.006599840516110836,0.042482574090979774,0.03858494549162139,741
1320,1993-01-01,const,0.10863862556783854,1.2217250101236101,0.2218116351033752,0.005599260818767049,0.0015238479532702076,736
1321,1993-01-01,beta,0.008994948276141917,0.8751719375062738,0.38148035982644735,0.005599260818767049,0.0015238479532702076,736
1322,1993-01-01,market_equity,-0.005433622624983974,-1.1087145620816887,0.26755333787650126,0.005599260818767049,0.0015238479532702076,736
1323,1993-01-01,BM,-0.020064476368834197,-1.1935602356398352,0.23265003647598992,0.005599260818767049,0.0015238479532702076,736
