date,hml_return,value_return,growth_return,formation_year,cumulative_hml
1962-07-31,-0.00822507858416073,0.06189673296572408,0.07012181154988481,1962,-0.008225078584160772
1962-08-31,0.011838766308191417,0.02905956881544676,0.017220802507255342,1962,0.003516312940806232
1962-09-30,0.018032953455973826,-0.055221595573813294,-0.07325454902978712,1962,0.02161267590437821
1962-10-31,0.008743108181680857,-0.017635264271522913,-0.02637837245320377,1962,0.03054474604958668
1962-11-30,-0.017226128190309914,0.13191598240534738,0.1491421105956573,1962,0.012792450148286116
1962-12-31,0.009362209516590116,-0.004310148483463077,-0.013672358000053193,1962,0.02227442526339507
1963-01-31,0.014403079236143826,0.08884978013412334,0.07444670089797951,1962,0.03699832481154708
1963-02-28,0.03226697720183586,0.0016829647946485255,-0.03058401240718734,1962,0.07045912611658323
1963-03-31,0.010216070561965662,0.02853412827953844,0.018318057717572778,1962,0.08139501208269029
1963-04-30,0.0035504439956038567,0.04187680491835398,0.03832636092275012,1962,0.08523444451021511
1963-05-31,0.022668898208448016,0.04587510729409966,0.023206209085651644,1962,0.10983551366511879
1963-06-30,-0.0088104156712066,-0.02065001816695977,-0.011839602495753172,1962,0.10005740146306197
1963-07-31,-0.006901940778603714,-0.009033956754888182,-0.0021320159762844683,1963,0.09246487042509921
1963-08-31,-0.00017813144860168856,0.05579528877646564,0.05597342022506733,1963,0.0922702680751839
1963-09-30,0.01731173518801931,-0.011805607009150707,-0.029117342197170017,1963,0.11117936170984821
1963-10-31,-0.0028313227898377237,0.02572302445331159,0.028554347243149314,1963,0.10803325425944177
1963-11-30,0.018900421117154717,-0.0001870836000870649,-0.01908750471724178,1963,0.12897554937675637
1963-12-31,-0.0038729996033932852,0.008457874931502372,0.012330874534895658,1963,0.12460302752177954
1964-01-31,0.012441105276134859,0.029706314290791458,0.0172652090146566,1963,0.1385943321810379
1964-02-29,0.019838540855879563,0.03480337568766023,0.014964834831780668,1963,0.16118238235828453
1964-03-31,0.03094183311986422,0.04504328025350073,0.014101447133636511,1963,0.19711149385494098
1964-04-30,0.007384680422222879,-0.00020377682070267148,-0.007588457242925551,1963,0.20595177966682954
1964-05-31,0.012349723380509084,0.020343364576513152,0.007993641196004068,1963,0.22084495055594733
1964-06-30,-0.0039738385491369325,0.014088342221195203,0.018062180770332135,1963,0.21599350982890897
1964-07-31,-0.013022516100726548,0.01529785295815445,0.028320369058881,1964,0.20015821476878304
1964-08-31,-0.00506641165152331,-0.006966781635995452,-0.0019003699844721417,1964,0.19407771920580696
1964-09-30,0.006606363767209751,0.032690311114193835,0.026083947346984084,1964,0.20196623098520083
1964-10-31,-0.0006332907108254383,0.01955029115968514,0.02018358187051058,1964,0.20120503693639202
1964-11-30,-0.019830358308458324,-0.005647966549054314,0.014182391759404011,1964,0.17738471065201833
1964-12-31,-0.024797627389943577,-0.017651783234806605,0.007145844155136972,1964,0.14818836330265306
1965-01-31,0.0049243810697147256,0.06848569905497504,0.06356131798526031,1964,0.15384248034336756
1965-02-28,0.004601004919290642,0.036601643205509814,0.03200063828621917,1964,0.15915131527151383
1965-03-31,0.008416067784154036,0.0028186077265231852,-0.00559746005763085,1964,0.16890681131293017
1965-04-30,0.025508039818362496,0.050536165396528686,0.02502812557816619,1964,0.19872333279985543
1965-05-31,0.00458709528391054,-0.0041653891988851985,-0.008752484482795739,1964,0.2042219909464551
1965-06-30,-0.018221405389829817,-0.08135267693570214,-0.06313127154587232,1964,0.18227937387007165
1965-07-31,0.021437679497615377,0.035030761611729265,0.013593082114113888,1965,0.20762470016373968
1965-08-31,-0.005225653379882907,0.038640191479759924,0.04386584485964283,1965,0.2013140720676989
1965-09-30,0.015609760402769457,0.037838615253480416,0.02222885485071096,1965,0.22006629690115087
1965-10-31,0.01860592716436304,0.05023309855700499,0.03162717139264195,1965,0.24276676155698773
1965-11-30,0.008695464295392266,0.02562448596756456,0.016929021672172292,1965,0.2535731955596068
1965-12-31,0.03635082404988246,0.04790025137480983,0.011549427324927366,1965,0.29914161422504293
1966-01-31,0.01561162475719162,0.046497357620860755,0.030885732863669135,1965,0.31942332561277653
1966-02-28,0.03314275083744153,0.02157603409286484,-0.011566716744576691,1965,0.36315264414266935
1966-03-31,-0.03594048587410708,-0.030837452534810433,0.005103033339296645,1965,0.314160275791608
1966-04-30,0.009248922060242703,0.03778414785500111,0.028535225794758406,1965,0.3263148417570716
1966-05-31,-0.023466858952484515,-0.07887598454421543,-0.05540912559173092,1965,0.29519039843897166
1966-06-30,0.013134858031053579,0.008000907754578434,-0.005133950276475145,1965,0.3122025404456512
1966-07-31,-0.012314791278630673,-0.021018491477746076,-0.008703700199115403,1966,0.296043040044774
1966-08-31,0.004100738673811999,-0.08404716322400921,-0.08814790189782121,1966,0.30135777386201057
1966-09-30,-0.01568317230023584,-0.027588467618886732,-0.011905295318650892,1966,0.2809483556702812
1966-10-31,-0.019770879101271538,0.008644883542050199,0.028415762643321737,1966,0.25562288059535154
1966-11-30,-0.018807547029820668,0.026268553455252912,0.04507610048507358,1966,0.23200769421683565
1966-12-31,0.0008906563650625185,0.019332127267851107,0.01844147090278859,1966,0.23310498971149585
1967-01-31,0.04598036094971074,0.14829720156328827,0.10231684061357753,1966,0.2898036022273198
1967-02-28,-0.006974072424731206,0.02025399348270438,0.027228065907435588,1966,0.28080841849170723
1967-03-31,-0.0006287154185804708,0.05474176468386143,0.0553704801024419,1966,0.28000315449075375
1967-04-30,-0.009075604960578437,0.03944325334704454,0.04851885830762298,1966,0.2683863515123013
1967-05-31,0.015169703713477145,-0.011250618077632498,-0.026420321791109643,1966,0.2876273966589611
1967-06-30,0.03718045720772371,0.06588755623935896,0.028707099031635246,1966,0.33550197197993215
1967-07-31,0.007709199732777922,0.08472838101743427,0.07701918128465635,1967,0.34579762342544407
1967-08-31,0.03015019859026493,0.015997263151225776,-0.014152935439039154,1967,0.3863736890340279
1967-09-30,-0.003147304311048045,0.039316394133088566,0.04246369844413661,1967,0.38201034914580756
1967-10-31,-0.006031372116900708,-0.031067038144106093,-0.025035666027205385,1967,0.3736749304607012
1967-11-30,-0.021192392866401923,-0.012303807055080603,0.00888858581132132,1967,0.34456347166365076
1967-12-31,-0.001711858988202683,0.06695918067112312,0.0686710396593258,1967,0.3422617685994742
1968-01-31,0.03881608578528369,0.017408403912870365,-0.021407681872413327,1967,0.39436311655573797
1968-02-29,-0.0014593975229225953,-0.04929176120264189,-0.0478323636797193,1967,0.392328186477382
1968-03-31,-0.00468196235068995,-0.009552200213946227,-0.004870237863256278,1967,0.3858093583284905
1968-04-30,-0.011569285159730255,0.12112271204731896,0.13269199720704922,1967,0.3697765346849655
1968-05-31,-0.0036294181480837767,0.06986053531239106,0.07348995346047484,1967,0.36480504287116045
1968-06-30,0.013422805851790547,0.020209745762500748,0.006786939910710201,1967,0.38312455598716455
1968-07-31,0.02527817566139389,-0.02173798157132107,-0.04701615723271496,1968,0.41808742147499545
1968-08-31,0.0343479204974642,0.050474743407719014,0.01612682291025481,1968,0.4667957754862726
1968-09-30,0.013952041490755449,0.07809855568545229,0.06414651419469684,1968,0.48726057100432185
1968-10-31,0.008769102074995165,0.007806092785508532,-0.000963009289486634,1968,0.5003025107635743
1968-11-30,-0.006735614602543127,0.0694720364623955,0.07620765106493863,1968,0.49019705126384316
1968-12-31,0.006196593309919413,-0.007201016196732255,-0.013397609506651668,1968,0.4994311963421665
1969-01-31,0.0024906693281280356,-0.002938671906582624,-0.00542934123471066,1968,0.5031657836325345
1969-02-28,0.006445489540033655,-0.07740727586193763,-0.08385276540197129,1968,0.5128544229678744
1969-03-31,0.014609368152911091,0.03030102802676428,0.015691659873853188,1968,0.5349562701947721
1969-04-30,-0.00029081451621434766,0.012527867501973513,0.01281868201818786,1968,0.5345098826296453
1969-05-31,0.0018296609495672867,0.0027587765820685046,0.000929115632501218,1968,0.537317515438618
1969-06-30,-0.010288901486656732,-0.10907422446429632,-0.09878532297763959,1968,0.5215002069685581
1969-07-31,0.01651908022678944,-0.07662431519263968,-0.09314339541942912,1969,0.5466339909525484
1969-08-31,-0.025351465689314505,0.03722349478096385,0.06257496047027836,1969,0.5074245523969874
1969-09-30,-0.021679313196305477,-0.033212007313436306,-0.011532694117130829,1969,0.4747446234057726
1969-10-31,-0.02904619285894572,0.07326442825425225,0.10231062111319797,1969,0.4319089066566353
1969-11-30,-0.005116645664770374,-0.053997482847254474,-0.0488808371824841,1969,0.42458233615704466
1969-12-31,0.0006290239816664281,-0.053355878944893236,-0.053984902926559664,1969,0.4254784326103458
1970-01-31,0.02795949154337466,-0.03938884053016794,-0.0673483320735426,1969,0.46533408479217786
1970-02-28,0.016759984458112644,0.05957224577630928,0.04281226131819663,1969,0.4898930612792374
1970-03-31,0.03684824233201407,0.0014864266525984975,-0.03536181567941558,1969,0.5447930018500409
1970-04-30,0.07130769558096142,-0.10501509516286264,-0.17632279074382406,1969,0.6549486309615633
1970-05-31,0.017919102811472007,-0.07968938522769826,-0.09760848803917027,1969,0.6846038256274685
1970-06-30,0.02591163412295827,-0.056224856386702354,-0.08213649050966063,1969,0.7282546635992635
1970-07-31,0.004615716945851681,0.06834020720557711,0.06372449025972543,1970,0.7362317979367856
1970-08-31,-0.022777525856129063,0.04888880171294728,0.07166632756907634,1970,0.6966847332670472
1970-09-30,-0.07274265854761121,0.065815934848886,0.1385585933964972,1970,0.5732633750520575
1970-10-31,0.01628170483339575,-0.04317064105626603,-0.05945234588966178,1970,0.5988787849498474
1970-11-30,0.016608746898023656,0.03201434268161028,0.015405595783586627,1970,0.6254341580096989
1970-12-31,0.02606431794073666,0.09131273148155532,0.06524841354081866,1970,0.6677999906957974
1971-01-31,-0.010405045147403397,0.10570142431526511,0.1161064694626685,1970,0.6504464564957688
1971-02-28,-0.024202084668402356,0.021387300672962187,0.045589385341364544,1970,0.6105022116149936
1971-03-31,-0.03149553518201615,0.03708319437391213,0.06857872955592828,1970,0.5597785825483588
1971-04-30,-0.008903242156444571,0.02783676018720542,0.03674000234364999,1970,0.545891496117495
1971-05-31,0.002472741820342385,-0.04429360856336054,-0.04676635038370292,1970,0.5497140866696562
1971-06-30,-0.008138920883866875,-0.015469570149799078,-0.007330649265932203,1970,0.5371010863256378
1971-07-31,0.01920531855804857,-0.04481740133228345,-0.06402271989033202,1971,0.5666216023444441
1971-08-31,0.015123157214613714,0.058959602926944854,0.04383644571233114,1971,0.5903138671325092
1971-09-30,-0.011003817857782936,-0.01277825696368838,-0.0017744391059054446,1971,0.5728143430018766
1971-10-31,0.008577611929588017,-0.05503061363993453,-0.06360822556952254,1971,0.5863053340734365
1971-11-30,-0.0035341546582141233,-0.027413943139268922,-0.0238797884810548,1971,0.580699085687671
1971-12-31,-0.02680216110705204,0.10930155822464534,0.13610371933169738,1971,0.5383329341313003
1972-01-31,-0.009908740094068835,0.08099236079950214,0.09090110089357098,1971,0.5230899929088471
1972-02-29,-0.028952182522410743,0.022160972498601567,0.05111315502101231,1971,0.4789932134360928
1972-03-31,0.0009409406245120557,0.0015915077368362758,0.0006505671123242201,1971,0.48038485823399246
1972-04-30,0.009614164859505905,0.012772081446660283,0.0031579165871543783,1971,0.4946175223165703
1972-05-31,-0.010764210078201907,-0.015314082634756525,-0.004549872556554618,1971,0.47852914531979307
1972-06-30,-0.005859259877803641,-0.03738836759904993,-0.03152910772124629,1971,0.4698660588204575
1972-07-31,0.013258012116793463,-0.022119840212589517,-0.03537785232938298,1972,0.4893535608383628
1972-08-31,0.02189860160850704,0.031125089741444928,0.009226488132937886,1972,0.5219683211213733
1972-09-30,-0.0009825820402703245,-0.03267074638437184,-0.031688164344101516,1972,0.5204728623831789
1972-10-31,0.005462368910915248,-0.008649903883371841,-0.01411227279428709,1972,0.5287782460765511
1972-11-30,0.034331864294561434,0.07558704396968866,0.04125517967512722,1972,0.5812640533573288
1972-12-31,-0.019323138536454385,-0.02672726893007566,-0.007404130393621277,1972,0.5507090689915897
1973-01-31,0.017517621142836122,-0.04117544623312675,-0.058693067375962873,1972,0.5778738029649444
1973-02-28,0.025238305229434585,-0.054584270892658174,-0.07982257612209276,1972,0.6176966636177021
1973-03-31,0.03594022779272584,0.0018325685860109643,-0.03410765920671488,1972,0.6758370502076549
1973-04-30,0.03570516077401781,-0.056609703865067224,-0.09231486463908503,1972,0.735673081516375
1973-05-31,0.004569541748863953,-0.06947642465309281,-0.07404596640195676,1972,0.7436043121247435
1973-06-30,0.004990379084694858,-0.02942465599459195,-0.03441503507928681,1972,0.7523055586159546
1973-07-31,-0.07588571171663916,0.08006851106561774,0.1559542227822569,1973,0.6193306041553599
1973-08-31,0.026908374102374517,-0.025210201077233492,-0.05211857517960801,1973,0.6629041578473966
1973-09-30,-0.008506925408180405,0.08586131833439667,0.09436824374257707,1973,0.6487579562156358
